id,first_name,last_name,middle_name,sex,dob,ssn,region
18072,STEPHEN       ,AMAYA                    ,LOWN          ,1,19590613,412276584,A500
18073,STEPHEN       ,CASSON                   ,NELS          ,1,19851009,412800480,C250
18074,STEPHEN       ,HARRIS                   ,S             ,1,19600302,412356906,H620
18075,STEPHEN       ,EMBRY                    ,D             ,1,19860109,412946217,E516
18076,STEPHEN       ,HILL                     ,T             ,1,19610204,412448340,H400
18077,STEPHEN       ,GIORGI                   ,TOWNSEND      ,1,19401227,412191642,G620
18078,STEPHEN       ,PADILLA                  ,JOHN          ,1,19481108,407048375,
18079,STEVE         ,ALLEN                    ,MULLEE        ,1,19660105,407502429,A450
18080,STEVE         ,LAMACCHIA                ,N             ,1,19310626,408259602,L520
18081,STEVE         ,MONZO                    ,ROBB          ,1,19550609,408716508,M520
18082,STEVE         ,REES                     ,ALEXUS        ,1,19830908,409272456,R200
18083,STEVE         ,HULL                     ,DARRICK       ,1,19740104,412099871,H400
18084,STEVE         ,CARTER                   ,DESPAIN       ,1,19351107,412778073,C636
18085,STEVE         ,CARTER                   ,K             ,1,19600530,412417211,C636
18086,STEVE         ,WHITE                    ,R             ,1,19620118,412154991,W300
18087,STEVE         ,JIMENES                  ,DAVIDS        ,1,19871106,412172072,J552
18088,STEVE         ,MABIE                    ,Y             ,1,19461019,412093942,M100
18089,STEVE         ,SANSOM                   ,ALLRED        ,1,19780516,999999999,S525
18090,STEVE         ,SANDEERS                 ,U             ,1,19730504,412958042,S536
18091,STEVE         ,HAYDON                   ,K             ,1,19421205,412981605,H350
18092,STEVE         ,THOMAS                   ,STEGALL       ,1,19740513,412563784,T520
18093,STEVE         ,VANOVER                  ,CASSIDY       ,1,19740814,412342874,V516
18094,STEVE         ,DANSIE                   ,E             ,1,19490908,412899322,D520
18095,STEVE         ,DELGADO                  ,WILFREDO      ,1,19881111,412853261,D423
18096,STEVE         ,SMITH                    ,              ,1,19550324,412282869,
18097,STEVEN        ,PIZIRA                   ,J             ,2,19400114,404235246,P260
18098,STEVEN        ,KIMBALL                  ,JEANE         ,1,19670404,407534116,K514
18099,STEVEN        ,SANDERS                  ,BELLA         ,1,19830412,999999999,S536
18100,STEVEN        ,NEWTON                   ,CULBERT       ,1,19870629,407479756,N350
18101,STEVEN        ,STANLEY                  ,Z             ,1,19420703,407164122,S354
18102,STEVEN        ,LAWSON                   ,LUCIEN        ,1,19881211,407845936,L250
18103,STEVEN        ,DEAN                     ,JONAH         ,1,19341105,407500817,D500
18104,STEVEN        ,TUITT                    ,T             ,1,19660128,407759153,T300
18105,STEVEN        ,HEATER                   ,B             ,1,19790609,999999999,H360
18106,STEVEN        ,SCHNEIDER                ,Z             ,1,19340904,408833652,S536
18107,STEVEN        ,SEALS                    ,P             ,1,19550623,408961771,S420
18108,STEVEN        ,BENTON                   ,ELLA          ,1,19430224,408661603,B535
18109,STEVEN        ,BROOKS                   ,R             ,1,19510606,408747021,B620
18110,STEVEN        ,SCHULZ                   ,B             ,1,99999999,408525458,S420
18111,STEVEN        ,IBANEZ                   ,S             ,1,19640702,408347009,I152
18112,STEVEN        ,LEONARD                  ,SCHMIDTKE     ,1,19460429,409971568,L563
18113,STEVEN        ,SMITH                    ,E             ,1,19831220,409185598,S530
18114,STEVEN        ,KEARL                    ,WILBER        ,1,19691221,409399393,K640
18115,STEVEN        ,MCKAY                    ,C             ,1,19491021,409861546,M200
18116,STEVEN        ,NEBEKER                  ,ROE           ,1,19310527,409857733,N126
18117,STEVEN        ,HOLT                     ,WILLY         ,1,19840725,409433123,H430
18118,STEVEN        ,PIERCE                   ,BETH          ,1,19611014,409563002,P620
18119,STEVEN        ,WRIGHT                   ,A             ,1,19651029,412266057,W623
18120,STEVEN        ,BARKLEY                  ,O             ,1,19680918,412908315,B624
18121,STEVEN        ,CURRY                    ,THATCHER      ,1,19621022,412678302,C600
18122,STEVEN        ,FOSTER                   ,BRIAN         ,1,19330208,412067386,F236
18123,STEVEN        ,EDWARDS                  ,JAME          ,1,19820916,412032734,E363
18124,STEVEN        ,LOPEZ                    ,O             ,1,19771105,412953753,L120
18125,STEVEN        ,PARRIS                   ,GREENAWAY     ,1,19830327,412366549,P620
18126,STEVEN        ,WOODS                    ,A             ,1,19340503,412634248,W320
18127,STEVEN        ,JACOBS                   ,L             ,1,19790122,412095563,J212
18128,STEVEN        ,THOMPSON                 ,G             ,1,99999999,412256039,T512
18129,STEVEN        ,KLEIN                    ,BENOIT        ,1,19410906,412914492,K450
18130,STEVEN        ,MILLER                   ,U             ,1,19611207,412044811,M460
18131,STEVEN        ,JACKSON                  ,GRANDY        ,1,19440630,412670541,J250
18132,STEVEN        ,MADRID                   ,MALLORY       ,1,19399999,412233344,M363
18133,STEVEN        ,MILES                    ,SWINGLE       ,1,19520302,412987794,M420
18134,STEVEN        ,COFFMAN                  ,N             ,1,19780801,412461832,C155
18135,STEVEN        ,CONTRERAS                ,C             ,1,19530706,412422975,C536
18136,STEVEN        ,REYNOLDS                 ,MARYANN       ,1,19841105,412182981,R543
18137,STEVEN        ,BLAIN                    ,D             ,1,99999999,999999999,B450
18138,STEVEN        ,ARMSTRONG                ,LAURENCE      ,1,19871204,412382098,A652
18139,STEVEN        ,CAMERON                  ,N             ,1,19711028,412036959,C565
18140,STEVEN        ,DAMON                    ,HEMPHILL      ,1,19400412,412484385,D550
18141,STEVEN        ,FLORES                   ,RILEY         ,1,19451009,412718251,F462
18142,STEVEN        ,WELLS                    ,HUDGENS       ,1,19650806,412839668,W420
18143,STEVEN        ,WILLIAMS                 ,LOOP          ,1,19850616,412945703,W452
18144,STEVEN        ,FAWCETT                  ,METCALF       ,1,19840922,412641594,F230
18145,STEVEN        ,SPONSELLER               ,HUNN          ,1,99999999,412686001,S152
18146,STEVEN        ,PEREZ                    ,LOGGINS       ,1,99999999,412799735,P620
18147,STEVEN        ,UNDERWOOD                ,GROSS         ,1,19890219,412259414,U536
18148,STEVEN        ,FOX                      ,P             ,1,19880820,412195804,F200
18149,STEVEN        ,MCMILLEN                 ,KRISTYN       ,1,19631016,412470489,M254
18150,STEVEN        ,HARRISON                 ,COLLMORE      ,1,19530408,412798161,H625
18151,STEVEN        ,WRIGHT                   ,E             ,1,19650326,412202992,W623
18152,STEVEN        ,POSADA                   ,DEDRIC        ,1,19610203,412250958,P230
18153,STEVEN        ,WILLIAMS                 ,X             ,1,19671215,412373422,W452
18154,STEVEN        ,MOORMAN                  ,KRISTOPHER    ,1,19670827,999999999,
18155,STEVEN        ,MILLER                   ,U             ,1,19611207,412044811,
18156,STEVIE        ,WILLIAMS                 ,WHITMORE      ,1,19760120,409674074,W452
18157,STEWART       ,MOORE                    ,HARMONY       ,1,19870112,999999999,M600
18158,STORMY        ,FOLEYY                   ,DEJUAN        ,2,19420814,403076525,F400
18159,STUART        ,BANKS                    ,CORINNE       ,1,19390126,412654263,B520
18160,STUART        ,MARTIN                   ,MEGHAN        ,1,19780909,412505309,M635
18161,STUART        ,BEVERLY                  ,CAROLYN       ,1,19590110,407656802,
18162,SUE,SHIPMAN                  ,,2,19870403,403016347,S155
18163,SUE           ,LAWSON                   ,D             ,2,19631110,401868759,L250
18164,SUE           ,MARTINEZ                 ,ASIA          ,2,19529999,401534365,M635
18165,SUE           ,FEDERGREEN               ,SALVATORE     ,2,19320615,402377811,F362
18166,SUE           ,SEALS                    ,GRINDSTAFF    ,2,19810327,402056539,S420
18167,SUE           ,GAYLORD                  ,AUSTEN        ,2,19400226,999999999,G463
18168,SUE           ,LOPEZ                    ,K             ,2,19591214,402138486,L120
18169,SUE           ,MATTHEWS                 ,H             ,2,19400906,402595672,M320
18170,SUE           ,GINSBERG                 ,BRAD          ,2,19680214,402090117,G521
18171,SUE           ,MAGANA                   ,L             ,2,19320621,403261232,M250
18172,SUE           ,SAMS                     ,Y             ,2,19630319,403898254,S520
18173,SUE           ,FERRIS                   ,ALGEO         ,2,19360103,404914017,F620
18174,SUE           ,RANDOLPH                 ,GROTE         ,2,19751204,404074881,R534
18175,SUE           ,GALL                     ,MARKUS        ,2,19520825,404231385,G400
18176,SUE           ,MALSON                   ,TERESITA      ,2,19830204,404465353,M425
18177,SUE           ,HILL                     ,L             ,2,19731103,405384461,H400
18178,SUE           ,CYR                      ,F             ,2,19341202,405158937,C600
18179,SUE           ,JACKSON                  ,CONN          ,2,19350330,405440921,J250
18180,SUE           ,ALVARADO                 ,I             ,2,19430411,405917082,A416
18181,SUMMER        ,SOARES                   ,BOLEN         ,2,19470807,401553249,S620
18182,SUMMER        ,LAMBERT                  ,EARLE         ,2,19830618,402541463,L516
18183,SUMMER        ,CROUCH                   ,KRISTINE      ,2,19350107,402580170,C620
18184,SUMMER        ,MORRIS                   ,V             ,2,19570715,402906190,M620
18185,SUMMER        ,FORTIER                  ,G             ,2,19860416,404052039,F636
18186,SUNSHINE      ,MOORE                    ,G             ,2,19611008,402366087,M600
18187,SUSAN         ,CARSWELL                 ,SAVELL        ,2,19481017,401434307,C624
18188,SUSAN         ,LAWSON                   ,GIANCARLO     ,2,19510615,401635011,L250
18189,SUSAN         ,FREE                     ,K             ,2,19830720,401383199,F600
18190,SUSAN         ,FRANKLIN                 ,ALBERT        ,2,19840428,401615182,F652
18191,SUSAN         ,MCCORD                   ,W             ,2,19500224,999999999,M263
18192,SUSAN         ,BENSON                   ,K             ,2,19780607,999999999,B525
18193,SUSAN         ,MEADOWS                  ,L             ,2,19780917,401061351,M320
18194,SUSAN         ,JACKSON                  ,DRAFFEN       ,2,19661109,401558820,J250
18195,SUSAN         ,BRINK                    ,DARRELL       ,2,19480712,401779601,B652
18196,SUSAN         ,AGUILERA                 ,MOEN          ,2,19540516,401177900,A246
18197,SUSAN         ,MACK                     ,RANDY         ,2,19891008,401424260,M200
18198,SUSAN         ,BROWN                    ,TARKINGTON    ,2,19420417,401654706,B650
18199,SUSAN         ,OSBURN                   ,TWILA         ,2,19760130,401848303,O216
18200,SUSAN         ,TURNER                   ,BOLTON        ,2,19430603,401272098,T656
18201,SUSAN         ,ASH                      ,LUCIE         ,2,19480325,401041484,A200
18202,SUSAN         ,ULRICH                   ,OLLIE         ,2,19620302,401362703,U462
18203,SUSAN         ,BELL                     ,HENRICKS      ,2,19860226,402815048,B400
18204,SUSAN         ,HICKS                    ,O             ,2,19680215,402447384,H200
18205,SUSAN         ,IRVINE                   ,C             ,2,19390611,402763045,I615
18206,SUSAN         ,MORALES                  ,S             ,2,19900707,402541294,M642
18207,SUSAN         ,PALMER                   ,R             ,2,19740102,402177216,P456
18208,SUSAN         ,HINKLE                   ,SYBIL         ,2,19510107,999999999,H524
18209,SUSAN         ,HARPER                   ,GERDA         ,2,19610122,402435656,H616
18210,SUSAN         ,LOPEZ                    ,PAOLA         ,2,19490417,402053987,L120
18211,SUSAN         ,WALL                     ,              ,2,19610107,402703766,W400
18212,SUSAN         ,WILKS                    ,LEISA         ,2,19621109,402918974,W420
18213,SUSAN         ,LANGDON                  ,BATTE         ,2,19330317,402116243,L523
18214,SUSAN         ,HANSEL                   ,KENT          ,2,19520918,402653041,H524
18215,SUSAN         ,MATTOX                   ,O             ,2,19750430,402161640,M320
18216,SUSAN         ,HARMON                   ,E             ,2,19900210,402248234,H655
18217,SUSAN         ,FAGAN                    ,KATIE         ,2,19480910,402015090,F250
18218,SUSAN         ,SCHIRMER                 ,LANGAN        ,2,19390405,402906598,S656
18219,SUSAN         ,SIEMS                    ,STULL         ,2,19650311,402925107,S520
18220,SUSAN         ,YBARRA                   ,I             ,2,19900326,402240440,Y160
18221,SUSAN         ,BUNCH                    ,L             ,2,19600129,402470691,B520
18222,SUSAN         ,SOK                      ,MARGARETE     ,2,19590819,402939551,S200
18223,SUSAN         ,BOND                     ,CELESTE       ,2,19340224,402557031,B530
18224,SUSAN         ,WORKMAN                  ,ALLEN         ,2,19660703,402015794,W625
18225,SUSAN         ,HUSTON                   ,BOYCE         ,2,19530806,403921896,H235
18226,SUSAN         ,LYTELL                   ,C             ,2,19840918,403359235,L340
18227,SUSAN         ,ALTON                    ,LAMOREAUX     ,2,19380127,403272276,A435
18228,SUSAN         ,COOPER                   ,BETHEL        ,2,19530204,403593531,C160
18229,SUSAN         ,SULIT                    ,BYRNE         ,2,19320103,403916941,S430
18230,SUSAN         ,ONEILL                   ,Y             ,2,19330407,403567714,O540
18231,SUSAN         ,DURR                     ,LAUREN        ,2,19520812,403948429,D600
